Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Acceleration X,Acceleration Y,Channel 9,Velocity X,Velocity Y,Channel 12,Displacement X,DIsplacement Y,Channel 15
769,61,-8714,1148,109,-12791,0,0,-43.09,0,-0.01,-89.8,0,-0.01,-94.39
768,64,-8716,1147,112,-12793,0,0,-43.09,0,-0.01,-89.8,0,-0.01,-94.39
770,66,-8720,1149,114,-12797,0,0,-43.1,0,-0.01,-89.8,0,-0.01,-94.39
763,62,-8727,1142,110,-12804,0,0,-43.12,0,-0.01,-89.8,0,-0.01,-94.39
768,62,-8726,1147,110,-12803,0,0,-43.12,0,-0.01,-89.8,0,-0.01,-94.39
780,63,-8729,1159,111,-12806,0,0,-43.13,0,-0.01,-89.8,0,-0.01,-94.39
780,61,-8725,1159,109,-12802,0,0,-43.12,0,-0.01,-89.8,0,-0.01,-94.39
774,60,-8732,1153,108,-12809,0,0,-43.13,0,-0.01,-89.8,0,-0.01,-94.39
775,58,-8739,1154,106,-12816,0,0,-43.15,0,-0.01,-90.66,0,-0.01,-96.21
765,65,-8726,1144,113,-12803,0,0,-43.12,0,-0.01,-90.66,0,-0.01,-96.21
773,66,-8716,1152,114,-12793,0,0,-43.09,0,-0.01,-90.66,0,-0.01,-96.21
776,66,-8720,1155,114,-12797,0,0,-43.11,0,-0.01,-90.66,0,-0.01,-96.21
773,69,-8729,1152,117,-12806,0,0,-43.12,0,-0.01,-90.66,0,-0.01,-96.21
770,67,-8724,1149,115,-12801,0,0,-43.11,0,-0.01,-90.66,0,-0.01,-96.21
766,65,-8723,1145,113,-12800,0,0,-43.11,0,-0.01,-90.66,0,-0.01,-96.21
770,59,-8726,1149,107,-12803,0,0,-43.12,0,-0.01,-90.66,0,-0.01,-96.21
769,58,-8728,1148,106,-12805,0,0,-43.12,0,-0.01,-91.53,0,-0.01,-98.05
779,51,-8732,1158,99,-12809,0,0,-43.13,0,-0.01,-91.53,0,-0.01,-98.05
780,55,-8732,1158,103,-12809,0,0,-43.13,0,-0.01,-91.53,0,-0.01,-98.05
778,61,-8732,1156,109,-12809,0,0,-43.13,0,-0.01,-91.53,0,-0.01,-98.05
778,62,-8721,1156,110,-12798,0,0,-43.11,0,-0.01,-91.53,0,-0.01,-98.05
778,61,-8713,1156,109,-12790,0,0,-43.09,0,-0.01,-91.53,0,-0.01,-98.05
768,61,-8719,1146,109,-12796,0,0,-43.1,0,-0.01,-91.53,0,-0.01,-98.05
771,59,-8721,1149,107,-12798,0,0,-43.11,0,-0.01,-91.53,0,-0.01,-98.05
773,58,-8724,1151,106,-12801,0,0,-43.11,0,-0.01,-92.38,0,-0.01,-99.88
771,58,-8724,1149,106,-12801,0,0,-43.11,0,-0.01,-92.38,0,-0.01,-99.88
775,55,-8725,1153,103,-12802,0,0,-43.12,0,-0.01,-92.38,0,-0.01,-99.88
777,58,-8728,1155,106,-12805,0,0,-43.12,0,-0.01,-92.38,0,-0.01,-99.88
774,59,-8732,1152,107,-12809,0,0,-43.13,0,-0.01,-92.38,0,-0.01,-99.88
776,56,-8725,1154,104,-12802,0,0,-43.12,0,-0.01,-92.38,0,-0.01,-99.88
769,50,-8728,1147,99,-12805,0,0,-43.12,0,-0.01,-92.38,0,-0.01,-99.88
766,53,-8721,1144,102,-12798,0,0,-43.1,0,-0.01,-92.38,0,-0.01,-99.88
761,52,-8725,1139,101,-12802,0,0,-43.11,0,-0.01,-93.24,0,-0.01,-101.73
768,50,-8724,1146,99,-12801,0,0,-43.11,0,-0.01,-93.24,0,-0.01,-101.73
764,57,-8724,1143,106,-12801,0,0,-43.11,0,-0.01,-93.24,0,-0.01,-101.73
772,55,-8725,1150,104,-12802,0,0,-43.12,0,-0.01,-93.24,0,-0.01,-101.73
761,56,-8724,1140,105,-12801,0,0,-43.11,0,-0.01,-93.24,0,-0.01,-101.73
765,57,-8721,1144,106,-12798,0,0,-43.1,0,-0.01,-93.24,0,-0.01,-101.73
770,49,-8722,1149,98,-12799,0,0,-43.11,0,-0.01,-93.24,0,-0.01,-101.73
774,48,-8719,1153,97,-12796,0,0,-43.1,0,-0.01,-93.24,0,-0.01,-101.73
770,55,-8722,1149,104,-12799,0,0,-43.11,0,-0.01,-94.09,0,-0.01,-103.6
771,58,-8722,1150,107,-12799,0,0,-43.11,0,-0.01,-94.09,0,-0.01,-103.6
769,57,-8722,1148,106,-12799,0,0,-43.11,0,-0.01,-94.09,0,-0.01,-103.6
772,67,-8727,1151,116,-12804,0,0,-43.12,0,-0.01,-94.09,0,-0.01,-103.6
778,62,-8715,1157,111,-12792,0,0,-43.09,0,-0.01,-94.09,0,-0.01,-103.6
781,64,-8723,1160,113,-12800,0,0,-43.11,0,-0.01,-94.09,0,-0.01,-103.6
776,64,-8729,1155,113,-12806,-0.05,0,-43.12,0,-0.01,-94.09,0,-0.01,-103.6
775,66,-8732,1154,115,-12809,-0.05,0,-43.13,0,-0.01,-94.09,0,-0.01,-103.6
769,65,-8740,1148,114,-12817,-0.06,0,-43.15,0,-0.01,-94.95,0,-0.01,-105.48
770,62,-8736,1149,111,-12813,-0.06,0,-43.14,0,-0.01,-94.95,0,-0.01,-105.48
768,66,-8739,1147,115,-12816,-0.07,0,-43.15,0,-0.01,-94.95,0,-0.01,-105.48
771,55,-8725,1150,104,-12802,-0.05,0,-43.12,0,-0.01,-94.95,0,-0.01,-105.48
769,60,-8724,1148,109,-12801,-0.06,0,-43.11,0,-0.01,-94.95,0,-0.01,-105.48
767,60,-8718,1146,109,-12795,-0.06,0,-43.1,0,-0.01,-94.95,0,-0.01,-105.48
765,58,-8718,1144,107,-12795,-0.06,0,-43.1,0,-0.01,-94.95,0,-0.01,-105.48
764,61,-8724,1143,110,-12801,-0.07,0,-43.11,0,-0.01,-94.95,0,-0.01,-105.48
773,64,-8734,1152,113,-12811,0,0,-43.14,0,-0.01,-95.82,0,-0.01,-107.41
766,69,-8729,1145,118,-12806,0,0,-43.12,0,-0.01,-95.82,0,-0.01,-107.41
776,69,-8730,1155,118,-12807,0,0,-43.13,0,-0.01,-95.82,0,-0.01,-107.41
776,67,-8723,1155,115,-12800,0,0,-43.11,0,-0.01,-95.82,0,-0.01,-107.41
779,64,-8723,1158,112,-12800,0,0,-43.11,0,-0.01,-95.82,0,-0.01,-107.41
778,59,-8728,1157,107,-12805,0,0,-43.12,0,-0.01,-95.82,0,-0.01,-107.41
775,52,-8734,1154,101,-12811,0,0,-43.14,0,-0.01,-95.82,0,-0.01,-107.41
776,56,-8734,1155,105,-12811,0,0,-43.14,0,-0.01,-95.82,0,-0.01,-107.41
781,58,-8734,1160,107,-12811,0,0,-43.14,0,-0.01,-96.68,0,-0.01,-109.35
780,62,-8733,1159,111,-12810,0,0,-43.14,0,-0.01,-96.68,0,-0.01,-109.35
781,66,-8731,1160,115,-12808,0,0,-43.13,0,-0.01,-96.68,0,-0.01,-109.35
777,66,-8730,1156,114,-12807,0,0,-43.13,0,-0.01,-96.68,0,-0.01,-109.35
769,59,-8733,1148,108,-12810,0,0,-43.13,0,-0.01,-96.68,0,-0.01,-109.35
769,65,-8726,1148,113,-12803,0,0,-43.12,0,-0.01,-96.68,0,-0.01,-109.35
766,60,-8723,1145,108,-12800,0,0,-43.11,0,-0.01,-96.68,0,-0.01,-109.35
769,56,-8722,1148,105,-12799,0,0,-43.11,0,-0.01,-96.68,0,-0.01,-109.35
768,58,-8718,1146,107,-12795,0,0,-43.1,0,-0.01,-97.54,0,-0.01,-111.29
775,60,-8724,1153,109,-12801,0,0,-43.11,0,-0.01,-97.54,0,-0.01,-111.29
772,57,-8719,1150,106,-12796,0,0,-43.1,0,-0.01,-97.54,0,-0.01,-111.29
770,56,-8727,1148,105,-12804,0,0,-43.12,0,-0.01,-97.54,0,-0.01,-111.29
765,56,-8732,1144,105,-12809,0,0,-43.13,0,-0.01,-97.54,0,-0.01,-111.29
773,56,-8735,1152,105,-12812,0,0,-43.14,0,-0.01,-97.54,0,-0.01,-111.29
767,59,-8736,1146,108,-12813,0,0,-43.14,0,-0.01,-97.54,0,-0.01,-111.29
772,57,-8735,1151,106,-12812,0,0,-43.14,0,-0.01,-97.54,0,-0.01,-111.29
768,60,-8737,1147,109,-12814,0,0,-43.14,0,-0.01,-98.39,0,-0.01,-113.24
767,60,-8721,1146,109,-12798,0,0,-43.11,0,-0.01,-98.39,0,-0.01,-113.24
765,65,-8723,1144,114,-12800,0,0,-43.11,0,-0.01,-98.39,0,-0.01,-113.24
770,71,-8721,1149,120,-12798,0,0,-43.11,0,-0.01,-98.39,0,-0.01,-113.24
773,68,-8720,1152,116,-12797,0,0,-43.11,0,-0.01,-98.39,0,-0.01,-113.24
777,62,-8725,1156,110,-12802,0,0,-43.12,0,-0.01,-98.39,0,-0.01,-113.24
780,61,-8714,1159,109,-12791,0,0,-43.09,0,-0.01,-98.39,0,-0.01,-113.24
781,57,-8718,1160,105,-12795,0,0,-43.1,0,-0.01,-98.39,0,-0.01,-113.24
779,54,-8717,1157,102,-12794,0,0,-43.1,0,-0.01,-99.25,0,-0.01,-115.2
777,54,-8723,1155,102,-12800,0,0,-43.11,0,-0.01,-99.25,0,-0.01,-115.2
772,55,-8719,1150,104,-12796,0,0,-43.1,0,-0.01,-99.25,0,-0.01,-115.2
773,63,-8716,1151,112,-12793,0,0,-43.1,0,-0.01,-99.25,0,-0.01,-115.2
777,65,-8720,1155,113,-12797,0,0,-43.11,0,-0.01,-99.25,0,-0.01,-115.2
775,61,-8722,1153,109,-12799,0,0,-43.11,0,-0.01,-99.25,0,-0.01,-115.2
778,64,-8726,1156,112,-12803,0,0,-43.12,0,-0.01,-99.25,0,-0.01,-115.2
772,70,-8725,1150,118,-12802,0,0,-43.12,0,-0.01,-99.25,0,-0.01,-115.2
768,68,-8729,1146,116,-12806,0,0,-43.12,0,-0.01,-100.11,0,-0.01,-117.22
770,59,-8725,1148,107,-12802,0,0,-43.12,0,-0.01,-100.11,0,-0.01,-117.22
772,58,-8732,1150,106,-12809,0,0,-43.13,0,-0.01,-100.11,0,-0.01,-117.22
772,62,-8730,1150,110,-12807,0,0,-43.13,0,-0.01,-100.11,0,-0.01,-117.22
773,60,-8722,1151,108,-12799,0,0,-43.11,0,-0.01,-100.11,0,-0.01,-117.22
770,56,-8725,1148,104,-12802,0,-0.14,-43.12,0,-0.01,-100.11,0,-0.01,-117.22
768,65,-8716,1146,113,-12793,0,-0.12,-43.09,0,-0.01,-100.11,0,-0.01,-117.22
768,66,-8716,1146,114,-12793,0,-0.12,-43.09,0,-0.01,-100.11,0,-0.01,-117.22
775,67,-8725,1153,115,-12802,0,-0.11,-43.12,0,-0.01,-100.98,0,-0.01,-119.25
771,66,-8730,1149,114,-12807,0,-0.12,-43.13,0,-0.01,-100.98,0,-0.01,-119.25
774,60,-8736,1152,108,-12813,0,-0.13,-43.14,0,-0.01,-100.98,0,-0.01,-119.25
772,57,-8743,1150,105,-12820,0,-0.14,-43.16,0,-0.01,-100.98,0,-0.01,-119.25
777,54,-8732,1155,102,-12809,0,-0.14,-43.13,0,-0.01,-100.98,0,-0.01,-119.25
779,57,-8733,1157,105,-12810,0,-0.13,-43.14,0,-0.01,-100.98,0,-0.01,-119.25
778,57,-8734,1156,106,-12811,0,-0.14,-43.14,0,-0.01,-100.98,0,-0.01,-119.25
772,60,-8732,1150,108,-12809,0,0,-43.13,0,-0.01,-100.98,0,-0.01,-119.25
770,62,-8730,1148,110,-12807,0,0,-43.13,0,-0.01,-101.85,0,-0.01,-121.3
772,53,-8728,1150,101,-12805,0,0,-43.12,0,-0.01,-101.85,0,-0.01,-121.3
771,57,-8721,1149,106,-12798,0,0,-43.11,0,-0.01,-101.85,0,-0.01,-121.3
775,61,-8727,1153,109,-12804,0,0,-43.12,0,-0.01,-101.85,0,-0.01,-121.3
772,60,-8724,1150,108,-12801,0,0,-43.11,0,-0.01,-101.85,0,-0.01,-121.3
766,58,-8727,1144,107,-12804,0,0,-43.12,0,-0.01,-101.85,0,-0.01,-121.3
767,58,-8723,1145,107,-12800,0,0,-43.11,0,-0.01,-101.85,0,-0.01,-121.3
767,67,-8718,1145,115,-12795,0,0,-43.1,0,-0.01,-101.85,0,-0.01,-121.3
774,66,-8718,1152,114,-12795,0,0,-43.1,0,-0.01,-102.7,-0.01,-0.01,-123.33
777,60,-8723,1155,108,-12800,0,0,-43.11,0,-0.01,-102.7,-0.01,-0.01,-123.33
781,57,-8732,1159,106,-12809,0,0,-43.13,0,-0.01,-102.7,-0.01,-0.01,-123.33
779,64,-8731,1157,112,-12808,0,0,-43.13,0,-0.01,-102.7,-0.01,-0.01,-123.33
769,60,-8734,1147,108,-12811,0,0,-43.14,0,-0.01,-102.7,-0.01,-0.01,-123.33
764,70,-8737,1142,118,-12814,0,0,-43.14,0,-0.01,-102.7,-0.01,-0.01,-123.33
770,66,-8729,1148,114,-12806,0,0,-43.12,0,-0.01,-102.7,-0.01,-0.01,-123.33
771,62,-8725,1149,110,-12802,0,0,-43.12,0,-0.01,-102.7,-0.01,-0.01,-123.33
765,60,-8729,1143,108,-12806,0,0,-43.12,0,-0.01,-103.56,-0.01,-0.01,-125.39
775,61,-8726,1153,109,-12803,0,0,-43.12,0,-0.01,-103.56,-0.01,-0.01,-125.39
769,61,-8729,1147,109,-12806,0,0,-43.12,0,-0.01,-103.56,-0.01,-0.01,-125.39
771,63,-8726,1149,111,-12803,0,0,-43.12,0,-0.01,-103.56,-0.01,-0.01,-125.39
772,64,-8723,1150,112,-12800,0,0,-43.11,0,-0.01,-103.56,-0.01,-0.01,-125.39
777,63,-8728,1155,111,-12805,0,0,-43.12,0,-0.01,-103.56,-0.01,-0.01,-125.39
779,59,-8729,1157,107,-12806,0,0,-43.13,0,-0.01,-103.56,-0.01,-0.01,-125.39
779,56,-8738,1157,104,-12815,0,0,-43.15,0,-0.01,-103.56,-0.01,-0.01,-125.39
783,63,-8737,1161,111,-12814,0,0,-43.15,0,-0.01,-104.43,-0.01,-0.01,-127.49
781,58,-8735,1159,106,-12812,0,0,-43.14,0,-0.01,-104.43,-0.01,-0.01,-127.49
779,62,-8727,1157,110,-12804,0,0,-43.12,0,-0.01,-104.43,-0.01,-0.01,-127.49
782,57,-8735,1160,105,-12812,0,0,-43.14,0,-0.01,-104.43,-0.01,-0.01,-127.49
777,52,-8729,1155,100,-12806,0,0,-43.13,0,-0.01,-104.43,-0.01,-0.01,-127.49
765,57,-8741,1143,106,-12818,0,0,-43.15,0,-0.01,-104.43,-0.01,-0.01,-127.49
766,63,-8736,1144,112,-12813,0,0,-43.14,0,-0.01,-104.43,-0.01,-0.01,-127.49
770,67,-8738,1148,115,-12815,0,0,-43.15,0,-0.01,-104.43,-0.01,-0.01,-127.49
770,62,-8737,1148,110,-12814,0,0,-43.14,0,-0.01,-105.3,-0.01,-0.01,-129.61
772,65,-8741,1150,113,-12818,0,0,-43.15,0,-0.01,-105.3,-0.01,-0.01,-129.61
770,62,-8733,1148,110,-12810,0,0,-43.13,0,-0.01,-105.3,-0.01,-0.01,-129.61
772,62,-8729,1150,111,-12806,0,0,-43.12,0,-0.01,-105.3,-0.01,-0.01,-129.61
776,56,-8722,1154,105,-12799,0,0,-43.11,0,-0.01,-105.3,-0.01,-0.01,-129.61
775,59,-8729,1153,108,-12806,0,0,-43.13,0,-0.01,-105.3,-0.01,-0.01,-129.61
776,58,-8726,1154,107,-12803,0,0,-43.12,0,-0.01,-105.3,-0.01,-0.01,-129.61
777,55,-8734,1155,104,-12811,0,0,-43.14,0,-0.01,-105.3,-0.01,-0.01,-129.61
773,67,-8736,1151,116,-12813,0,0,-43.14,0,-0.01,-106.16,-0.01,-0.01,-131.74
762,71,-8740,1140,119,-12817,0,0,-43.15,0,-0.01,-106.16,-0.01,-0.01,-131.74
765,71,-8737,1143,119,-12814,0,0,-43.14,0,-0.01,-106.16,-0.01,-0.01,-131.74
774,74,-8736,1152,122,-12813,0,0,-43.14,0,-0.01,-106.16,-0.01,-0.01,-131.74
777,72,-8728,1155,120,-12805,0,0,-43.12,0,-0.01,-106.16,-0.01,-0.01,-131.74
777,70,-8726,1155,118,-12803,0,0,-43.12,0,-0.01,-106.16,-0.01,-0.01,-131.74
775,63,-8733,1153,111,-12810,0,0,-43.14,0,-0.01,-106.16,-0.01,-0.01,-131.74
772,65,-8728,1150,113,-12805,0,0,-43.12,0,-0.01,-106.16,-0.01,-0.01,-131.74
774,65,-8732,1152,113,-12809,0,0,-43.13,0,-0.01,-107.02,-0.01,-0.01,-133.86
775,69,-8733,1153,117,-12810,0,0,-43.14,0,-0.01,-107.02,-0.01,-0.01,-133.86
772,64,-8731,1150,112,-12808,0,0,-43.13,0,-0.01,-107.02,-0.01,-0.01,-133.86
775,66,-8734,1153,114,-12811,0,0,-43.14,0,-0.01,-107.02,-0.01,-0.01,-133.86
774,66,-8735,1152,114,-12812,0,0,-43.14,0,-0.01,-107.02,-0.01,-0.01,-133.86
770,64,-8725,1148,112,-12802,0,0,-43.12,0,-0.01,-107.02,-0.01,-0.01,-133.86
768,67,-8725,1146,115,-12802,0,0,-43.12,0,-0.01,-107.02,-0.01,-0.01,-133.86
770,67,-8735,1148,115,-12812,0,0,-43.14,0,-0.01,-107.02,-0.01,-0.01,-133.86
779,63,-8737,1157,111,-12814,0,0,-43.15,0,-0.01,-107.87,-0.01,-0.01,-136
785,67,-8730,1163,115,-12807,0,0,-43.13,0,-0.01,-107.87,-0.01,-0.01,-136
783,63,-8731,1161,111,-12808,0,0,-43.13,0,-0.01,-107.87,-0.01,-0.01,-136
778,59,-8729,1156,107,-12806,0,0,-43.13,0,-0.01,-107.87,-0.01,-0.01,-136
778,61,-8727,1156,109,-12804,0,0,-43.12,0,-0.01,-107.87,-0.01,-0.01,-136
773,55,-8730,1151,103,-12807,0,0,-43.13,0,-0.01,-107.87,-0.01,-0.01,-136
773,58,-8730,1151,106,-12807,0,0,-43.13,0,-0.01,-107.87,-0.01,-0.01,-136
768,61,-8725,1146,109,-12802,0,0,-43.12,0,-0.01,-107.87,-0.01,-0.01,-136
774,61,-8720,1152,109,-12797,0,0,-43.11,0,-0.01,-108.73,-0.01,-0.01,-138.16
777,60,-8723,1155,108,-12800,0,0,-43.11,0,-0.01,-108.73,-0.01,-0.01,-138.16
777,71,-8720,1155,119,-12797,0,0,-43.11,0,-0.01,-108.73,-0.01,-0.01,-138.16
775,67,-8724,1153,115,-12801,0,0,-43.12,0,-0.01,-108.73,-0.01,-0.01,-138.16
773,66,-8732,1151,114,-12809,0,0,-43.13,0,-0.01,-108.73,-0.01,-0.01,-138.16
774,66,-8729,1152,114,-12806,0,0,-43.13,0,-0.01,-108.73,-0.01,-0.01,-138.16
779,68,-8718,1157,116,-12795,0,0,-43.1,0,-0.01,-108.73,-0.01,-0.01,-138.16
776,69,-8726,1154,117,-12803,0,0,-43.12,0,-0.01,-108.73,-0.01,-0.01,-138.16
775,70,-8732,1153,118,-12809,0,0,-43.13,0,-0.01,-109.6,-0.01,-0.01,-140.36
774,72,-8740,1152,120,-12817,0,0,-43.15,0,-0.01,-109.6,-0.01,-0.01,-140.36
763,64,-8732,1141,112,-12809,0,0,-43.13,0,-0.01,-109.6,-0.01,-0.01,-140.36
768,65,-8727,1147,113,-12804,0,0,-43.12,0,-0.01,-109.6,-0.01,-0.01,-140.36
765,59,-8728,1144,107,-12805,0,0,-43.12,0,-0.01,-109.6,-0.01,-0.01,-140.36
771,55,-8731,1150,103,-12808,0,0,-43.13,0,-0.01,-109.6,-0.01,-0.01,-140.36
769,64,-8729,1148,112,-12806,0,0,-43.13,0,-0.01,-109.6,-0.01,-0.01,-140.36
772,59,-8732,1151,107,-12809,0,0,-43.13,0,-0.01,-109.6,-0.01,-0.01,-140.36
774,61,-8735,1153,109,-12812,0,0,-43.14,0,-0.01,-110.46,-0.01,-0.01,-142.59
776,65,-8724,1155,113,-12801,0,0,-43.12,0,-0.01,-110.46,-0.01,-0.01,-142.59
779,66,-8717,1158,114,-12794,0,0,-43.1,0,-0.01,-110.46,-0.01,-0.01,-142.59
778,65,-8722,1157,113,-12799,0,0,-43.11,0,-0.01,-110.46,-0.01,-0.01,-142.59
782,64,-8730,1161,112,-12807,0,0,-43.13,0,-0.01,-110.46,-0.01,-0.01,-142.59
782,65,-8724,1160,113,-12801,0,0,-43.12,0,-0.01,-110.46,-0.01,-0.01,-142.59
780,63,-8734,1158,111,-12811,0,0,-43.14,0,-0.01,-110.46,-0.01,-0.01,-142.59
775,66,-8736,1153,114,-12813,0,0,-43.14,0,-0.01,-110.46,-0.01,-0.01,-142.59
783,72,-8736,1161,120,-12813,0,0,-43.15,0,-0.01,-111.33,-0.01,-0.01,-144.83
782,70,-8730,1160,117,-12807,0,0,-43.13,0,-0.01,-111.33,-0.01,-0.01,-144.83
787,63,-8732,1165,110,-12809,0,0,-43.14,0,-0.01,-111.33,-0.01,-0.01,-144.83
783,63,-8730,1161,110,-12807,0,0,-43.13,0,-0.01,-111.33,-0.01,-0.01,-144.83
777,57,-8730,1155,105,-12807,0,0,-43.13,0,-0.01,-111.33,-0.01,-0.01,-144.83
774,54,-8734,1152,102,-12811,0,0,-43.14,0,-0.01,-111.33,-0.01,-0.01,-144.83
779,56,-8729,1157,104,-12806,0,0,-43.13,0,-0.01,-111.33,-0.01,-0.01,-144.83
782,55,-8721,1160,103,-12798,0,0,-43.11,0,-0.01,-111.33,-0.01,-0.01,-144.83
771,61,-8722,1149,109,-12799,0,0,-43.11,0,-0.01,-112.19,-0.01,-0.02,-147.05
770,67,-8719,1148,115,-12796,0,0,-43.1,0,-0.01,-112.19,-0.01,-0.02,-147.05
768,64,-8720,1146,112,-12797,0,0,-43.1,0,-0.01,-112.19,-0.01,-0.02,-147.05
769,61,-8728,1147,109,-12805,0,0,-43.12,0,-0.01,-112.19,-0.01,-0.02,-147.05
768,57,-8738,1146,105,-12815,0,0,-43.15,0,-0.01,-112.19,-0.01,-0.02,-147.05
770,60,-8739,1148,108,-12816,0,0,-43.15,0,-0.01,-112.19,-0.01,-0.02,-147.05
770,55,-8729,1148,103,-12806,0,0,-43.12,0,-0.01,-112.19,-0.01,-0.02,-147.05
772,58,-8727,1150,106,-12804,0,0,-43.12,0,-0.01,-112.19,-0.01,-0.02,-147.05
773,59,-8722,1151,107,-12799,0,0,-43.11,0,-0.01,-113.05,-0.01,-0.02,-149.32
771,59,-8730,1149,107,-12807,0,0,-43.13,0,-0.01,-113.05,-0.01,-0.02,-149.32
773,60,-8738,1151,108,-12815,0,0,-43.15,0,-0.01,-113.05,-0.01,-0.02,-149.32
775,59,-8734,1153,107,-12811,0,0,-43.14,0,-0.01,-113.05,-0.01,-0.02,-149.32
770,58,-8727,1148,106,-12804,0,0,-43.12,0,-0.01,-113.05,-0.01,-0.02,-149.32
773,56,-8718,1151,104,-12795,0,0,-43.1,0,-0.01,-113.05,-0.01,-0.02,-149.32
773,70,-8726,1151,118,-12803,0,0,-43.12,0,-0.01,-113.05,-0.01,-0.02,-149.32
772,67,-8731,1150,115,-12808,0,0,-43.13,0,-0.01,-113.05,-0.01,-0.02,-149.32
768,60,-8731,1146,108,-12808,0,0,-43.13,0,-0.01,-113.92,-0.01,-0.02,-151.62
770,55,-8727,1148,103,-12804,0,0,-43.12,0,-0.01,-113.92,-0.01,-0.02,-151.62
777,54,-8731,1155,102,-12808,0,0,-43.13,0,-0.01,-113.92,-0.01,-0.02,-151.62
776,56,-8729,1154,104,-12806,0,0,-43.13,0,-0.01,-113.92,-0.01,-0.02,-151.62
776,59,-8727,1154,107,-12804,0,0,-43.12,0,-0.01,-113.92,-0.01,-0.02,-151.62
779,59,-8719,1157,107,-12796,0,0,-43.1,0,-0.01,-113.92,-0.01,-0.02,-151.62
777,60,-8727,1155,108,-12804,0,0,-43.12,0,-0.01,-113.92,-0.01,-0.02,-151.62
779,59,-8727,1157,107,-12804,0,0,-43.12,0,-0.01,-113.92,-0.01,-0.02,-151.62
774,60,-8726,1152,108,-12803,0,0,-43.12,0,-0.01,-114.79,-0.01,-0.02,-153.93
774,58,-8719,1152,106,-12796,0,0,-43.1,0,-0.01,-114.79,-0.01,-0.02,-153.93
774,53,-8728,1152,101,-12805,0,0,-43.12,0,-0.01,-114.79,-0.01,-0.02,-153.93
779,57,-8721,1157,105,-12798,0,0,-43.11,0,-0.01,-114.79,-0.01,-0.02,-153.93
782,63,-8726,1160,111,-12803,0,0,-43.12,0,-0.01,-114.79,-0.01,-0.02,-153.93
781,60,-8729,1159,108,-12806,0,0,-43.13,0,-0.01,-114.79,-0.01,-0.02,-153.93
775,61,-8722,1153,109,-12799,0,0,-43.11,0,-0.01,-114.79,-0.01,-0.02,-153.93
774,58,-8719,1152,106,-12796,0,0,-43.1,0,-0.01,-114.79,-0.01,-0.02,-153.93
773,54,-8723,1151,102,-12800,0,0,-43.11,0,-0.01,-115.66,-0.01,-0.02,-156.25
775,64,-8720,1153,112,-12797,0,0,-43.11,0,-0.01,-115.66,-0.01,-0.02,-156.25
776,57,-8729,1154,105,-12807,0,0,-43.13,0,-0.01,-115.66,-0.01,-0.02,-156.25
779,54,-8734,1157,102,-12812,0,0,-43.14,0,-0.01,-115.66,-0.01,-0.02,-156.25
777,60,-8734,1155,108,-12812,0,0,-43.14,0,-0.01,-115.66,-0.01,-0.02,-156.25
772,59,-8731,1150,107,-12809,0,0,-43.13,0,-0.01,-115.66,-0.01,-0.02,-156.25
774,60,-8735,1152,108,-12813,0,0,-43.14,0,-0.01,-115.66,-0.01,-0.02,-156.25
770,57,-8734,1148,105,-12812,0,0,-43.14,0,-0.01,-115.66,-0.01,-0.02,-156.25
773,60,-8725,1151,108,-12803,0,0,-43.12,0,-0.01,-116.51,-0.01,-0.02,-158.56
773,62,-8725,1151,111,-12803,0,0,-43.12,0,-0.01,-116.51,-0.01,-0.02,-158.56
780,64,-8722,1158,112,-12800,0,0,-43.12,0,-0.01,-116.51,-0.01,-0.02,-158.56
783,52,-8725,1161,101,-12803,0,0,-43.12,0,-0.01,-116.51,-0.01,-0.02,-158.56
779,61,-8731,1156,110,-12809,0,0,-43.13,0,-0.01,-116.51,-0.01,-0.02,-158.56
774,58,-8726,1151,106,-12804,0,0,-43.12,0,-0.01,-116.51,-0.01,-0.02,-158.56
768,56,-8711,1146,105,-12789,0,0,-43.09,0,-0.01,-116.51,-0.01,-0.02,-158.56
774,62,-8719,1152,111,-12797,0,0,-43.11,0,-0.01,-116.51,-0.01,-0.02,-158.56
772,65,-8724,1150,113,-12802,0,0,-43.12,0,-0.01,-117.37,-0.01,-0.02,-160.89
771,62,-8719,1149,110,-12797,0,0,-43.11,0,-0.01,-117.37,-0.01,-0.02,-160.89
773,57,-8722,1151,106,-12800,0,0,-43.11,0,-0.01,-117.37,-0.01,-0.02,-160.89
771,62,-8725,1149,111,-12803,0,0,-43.12,0,-0.01,-117.37,-0.01,-0.02,-160.89
781,61,-8729,1158,110,-12807,0,0,-43.13,0,-0.01,-117.37,-0.01,-0.02,-160.89
781,58,-8731,1158,106,-12809,0,0,-43.14,0,-0.01,-117.37,-0.01,-0.02,-160.89
779,62,-8726,1156,110,-12804,0,0,-43.12,0,-0.01,-117.37,-0.01,-0.02,-160.89
784,65,-8731,1161,113,-12809,0,0,-43.14,0,-0.01,-117.37,-0.01,-0.02,-160.89
776,64,-8730,1153,112,-12808,0,0,-43.13,0,-0.01,-118.23,-0.01,-0.02,-163.27
771,59,-8728,1149,107,-12806,0,0,-43.13,0,-0.01,-118.23,-0.01,-0.02,-163.27
774,58,-8729,1152,106,-12807,0,0,-43.13,0,-0.01,-118.23,-0.01,-0.02,-163.27
779,56,-8731,1156,105,-12808,0,0,-43.13,0,-0.01,-118.23,-0.01,-0.02,-163.27
